0		3.727e+06	0		0	0
1		3.71702e+06	870.188		14974.6	873.301
1.5		3.71203e+06	1304.5		22461.8	1309.95
2		3.70704e+06	1738.04		29949.1	1746.59
2.5		3.70204e+06	2170.8		37436.4	2183.2
3		3.69705e+06	2602.78		44923.7	2619.78
3.5		3.69206e+06	3033.98		52410.9	3056.31
4		3.68707e+06	3464.41		59898.2	3492.81
4.5		3.68208e+06	3894.06		67385.5	3929.24
5		3.67709e+06	4322.92		74872.8	4365.62
5.5		3.6721e+06	4751.01		82360.1	4801.92
6		3.6671e+06	5178.33		89847.3	5238.15
6.5		3.66211e+06	5604.86		97334.6	5674.28
7		3.65712e+06	6030.61		104822	6110.33
7.5		3.65213e+06	6455.59		112309	6546.27
8		3.64714e+06	6879.79		119796	6982.1
8.5		3.64214e+06	7303.21		127284	7417.81
9		3.63715e+06	7725.85		134771	7853.4
9.5		3.63216e+06	8147.71		142258	8288.85
10		3.62717e+06	8568.8		149746	8724.16
10.5		3.62217e+06	8989.11		157233	9159.32
11		3.61718e+06	9408.63		164720	9594.32
11.5		3.61219e+06	9827.38		172207	10029.2
12		3.6072e+06	10245.4		179695	10463.8
12.5		3.6022e+06	10662.5		187182	10898.3
13		3.59721e+06	11079		194669	11332.6
13.5		3.59222e+06	11494.6		202157	11766.7
14		3.58723e+06	11909.5		209644	12200.6
14.5		3.58223e+06	12323.5		217131	12634.3
15		3.57724e+06	12736.8		224618	13067.7
15.5		3.57225e+06	13149.4		232106	13501
16		3.56725e+06	13561.1		239593	13934
16.5		3.56226e+06	13972.1		247080	14366.7
17		3.55727e+06	14382.3		254567	14799.2
17.5		3.55228e+06	14791.7		262055	15231.4
18		3.54728e+06	15200.3		269542	15663.4
18.5		3.54229e+06	15608.1		277029	16095.1
19		3.5373e+06	16015.2		284517	16526.5
19.5		3.5323e+06	16421.5		292004	16957.6
20		3.52731e+06	16827		299491	17388.5
20.5		3.52231e+06	17231.8		306978	17819
21		3.51732e+06	17635.7		314466	18249.2
21.5		3.51233e+06	18038.9		321953	18679
22		3.50733e+06	18441.3		329440	19108.6
22.5		3.50234e+06	18842.9		336928	19537.8
23		3.49735e+06	19243.8		344415	19966.7
23.5		3.49235e+06	19643.8		351902	20395.2
24		3.48736e+06	20043.1		359389	20823.3
24.5		3.48236e+06	20441.6		366877	21251.1
25		3.47737e+06	20839.4		374364	21678.5
25.5		3.47237e+06	21236.3		381851	22105.5
26		3.46738e+06	21632.5		389338	22532.1
26.5		3.46239e+06	22027.9		396826	22958.3
27		3.45739e+06	22422.5		404313	23384.1
27.5		3.4524e+06	22816.3		411800	23809.5
28		3.4474e+06	23209.4		419288	24234.4
28.5		3.44241e+06	23601.7		426775	24659
29		3.43741e+06	23993.2		434262	25083
29.5		3.43242e+06	24383.9		441749	25506.7
30		3.42742e+06	24773.8		449237	25929.9
30.5		3.42243e+06	25163		456724	26352.6
31		3.41743e+06	25551.4		464211	26774.8
31.5		3.41244e+06	25939		471698	27196.6
32		3.40744e+06	26325.8		479186	27617.8
32.5		3.40245e+06	26711.9		486673	28038.6
33		3.39745e+06	27097.1		494160	28458.9
33.5		3.39246e+06	27481.6		501648	28878.6
34		3.38746e+06	27865.3		509135	29297.9
34.5		3.38247e+06	28248.3		516622	29716.6
35		3.37747e+06	28630.4		524109	30134.7
35.5		3.37248e+06	29011.8		531597	30552.4
36		3.36748e+06	29392.4		539084	30969.4
36.5		3.36249e+06	29772.2		546571	31385.9
37		3.35749e+06	30151.2		554059	31801.9
37.5		3.35249e+06	30529.5		561546	32217.3
38		3.3475e+06	30907		569033	32632.1
38.5		3.3425e+06	31283.7		576520	33046.3
39		3.33751e+06	31659.6		584008	33459.8
39.5		3.33251e+06	32034.8		591495	33872.8
40		3.32752e+06	32409.1		598982	34285.2
40.5		3.32252e+06	32782.7		606469	34697
41		3.31752e+06	33155.5		613957	35108.1
41.5		3.31253e+06	33527.5		621444	35518.6
42		3.30753e+06	33898.8		628931	35928.4
42.5		3.30253e+06	34269.3		636418	36337.6
43		3.29754e+06	34639		643906	36746.1
43.5		3.29254e+06	35007.9		651393	37154
44		3.28755e+06	35376		658880	37561.1
44.5		3.28255e+06	35743.4		666368	37967.6
45		3.27755e+06	36109.9		673855	38373.4
45.5		3.27256e+06	36475.7		681342	38778.5
46		3.26756e+06	36840.7		688829	39182.9
46.5		3.26256e+06	37205		696317	39586.5
47		3.25757e+06	37568.4		703804	39989.4
47.5		3.25257e+06	37931.1		711291	40391.6
48		3.24757e+06	38293		718778	40793.1
48.5		3.24257e+06	38654.1		726266	41193.8
49		3.23758e+06	39014.5		733753	41593.8
49.5		3.23258e+06	39374.1		741240	41992.9
50		3.22758e+06	39732.8		748727	42391.4
50.5		3.22259e+06	40090.8		756215	42789
51		3.21759e+06	40448.1		763702	43185.8
51.5		3.21259e+06	40804.5		771189	43581.9
52		3.20759e+06	41160.2		778676	43977.1
52.5		3.2026e+06	41515.1		786164	44371.5
53		3.1976e+06	41869.2		793651	44765.1
53.5		3.1926e+06	42222.5		801138	45157.9
54		3.1876e+06	42575.1		808625	45549.9
54.5		3.18261e+06	42926.8		816113	45940.9
55		3.17761e+06	43277.8		823600	46331.2
55.5		3.17261e+06	43628		831087	46720.6
56		3.16761e+06	43977.5		838574	47109.1
56.5		3.16262e+06	44326.1		846062	47496.7
57		3.15762e+06	44674		853549	47883.5
57.5		3.15262e+06	45021.1		861036	48269.3
58		3.14762e+06	45367.4		868523	48654.3
58.5		3.14262e+06	45713		876011	49038.3
59		3.13763e+06	46057.7		883498	49421.5
59.5		3.13263e+06	46401.7		890985	49803.7
60		3.12763e+06	46744.9		898472	50185
60.5		3.12263e+06	47087.3		905960	50565.3
61		3.11763e+06	47429		913447	50944.7
61.5		3.11263e+06	47769.8		920934	51323.1
62		3.10764e+06	48109.9		928421	51700.6
62.5		3.10264e+06	48449.2		935909	52077.1
63		3.09764e+06	48787.7		943396	52452.6
63.5		3.09264e+06	49125.5		950883	52827.2
64		3.08764e+06	49462.4		958370	53200.7
64.5		3.08264e+06	49798.6		965857	53573.2
65		3.07764e+06	50134		973345	53944.8
65.5		3.07265e+06	50468.7		980832	54315.3
66		3.06765e+06	50802.5		988319	54684.7
66.5		3.06265e+06	51135.6		995806	55053.2
67		3.05765e+06	51467.9		1.00329e+06	55420.6
67.5		3.05265e+06	51799.4		1.01078e+06	55786.9
68		3.04765e+06	52130.1		1.01827e+06	56152.2
68.5		3.04265e+06	52460.1		1.02576e+06	56516.4
69		3.03765e+06	52789.2		1.03324e+06	56879.6
69.5		3.03265e+06	53117.6		1.04073e+06	57241.6
70		3.02765e+06	53445.2		1.04822e+06	57602.6
70.5		3.02265e+06	53772.1		1.0557e+06	57962.5
71		3.01766e+06	54098.1		1.06319e+06	58321.3
71.5		3.01266e+06	54423.4		1.07068e+06	58678.9
72		3.00766e+06	54747.9		1.07817e+06	59035.4
72.5		3.00266e+06	55071.6		1.08565e+06	59390.8
73		2.99766e+06	55394.6		1.09314e+06	59745.1
73.5		2.99266e+06	55716.7		1.10063e+06	60098.2
74		2.98766e+06	56038.1		1.10811e+06	60450.2
74.5		2.98266e+06	56358.7		1.1156e+06	60801
75		2.97766e+06	56678.5		1.12309e+06	61150.6
75.5		2.97266e+06	56997.5		1.13058e+06	61499
76		2.96766e+06	57315.8		1.13806e+06	61846.3
76.5		2.96266e+06	57633.3		1.14555e+06	62192.4
77		2.95766e+06	57950		1.15304e+06	62537.2
77.5		2.95266e+06	58265.9		1.16052e+06	62880.9
78		2.94766e+06	58581		1.16801e+06	63223.3
78.5		2.94266e+06	58895.4		1.1755e+06	63564.5
79		2.93766e+06	59209		1.18299e+06	63904.5
79.5		2.93266e+06	59521.8		1.19047e+06	64243.2
80		2.92766e+06	59833.8		1.19796e+06	64580.7
80.5		2.92266e+06	60145		1.20545e+06	64916.9
81		2.91766e+06	60455.5		1.21293e+06	65251.9
81.5		2.91266e+06	60765.2		1.22042e+06	65585.6
82		2.90766e+06	61074.1		1.22791e+06	65918
82.5		2.90266e+06	61382.2		1.2354e+06	66249.1
83		2.89766e+06	61689.6		1.24288e+06	66578.9
83.5		2.89265e+06	61996.1		1.25037e+06	66907.4
84		2.88765e+06	62301.9		1.25786e+06	67234.6
84.5		2.88265e+06	62606.9		1.26534e+06	67560.5
85		2.87765e+06	62911.1		1.27283e+06	67885
85.5		2.87265e+06	63214.6		1.28032e+06	68208.2
86		2.86765e+06	63517.3		1.28781e+06	68530.1
86.5		2.86265e+06	63819.1		1.29529e+06	68850.6
87		2.85765e+06	64120.3		1.30278e+06	69169.7
87.5		2.85265e+06	64420.6		1.31027e+06	69487.5
88		2.84765e+06	64720.1		1.31775e+06	69803.8
88.5		2.84265e+06	65018.9		1.32524e+06	70118.8
89		2.83764e+06	65316.9		1.33273e+06	70432.4
89.5		2.83264e+06	65614.1		1.34022e+06	70744.7
90		2.82764e+06	65910.5		1.3477e+06	71055.4
90.5		2.82264e+06	66206.2		1.35519e+06	71364.8
91		2.81764e+06	66501		1.36268e+06	71672.8
91.5		2.81264e+06	66795.1		1.37016e+06	71979.3
92		2.80764e+06	67088.4		1.37765e+06	72284.3
92.5		2.80264e+06	67381		1.38514e+06	72588
93		2.79763e+06	67672.7		1.39262e+06	72890.1
93.5		2.79263e+06	67963.7		1.40011e+06	73190.8
94		2.78763e+06	68253.9		1.4076e+06	73490
94.5		2.78263e+06	68543.3		1.41509e+06	73787.8
95		2.77763e+06	68831.9		1.42257e+06	74084
95.5		2.77263e+06	69119.8		1.43006e+06	74378.8
96		2.76762e+06	69406.8		1.43755e+06	74672
96.5		2.76262e+06	69693.1		1.44503e+06	74963.7
97		2.75762e+06	69978.6		1.45252e+06	75253.9
97.5		2.75262e+06	70263.4		1.46001e+06	75542.6
98		2.74762e+06	70547.3		1.46749e+06	75829.7
98.5		2.74261e+06	70830.5		1.47498e+06	76115.3
99		2.73761e+06	71112.9		1.48247e+06	76399.3
99.5		2.73261e+06	71394.5		1.48996e+06	76681.8
100		2.72761e+06	71675.3		1.49744e+06	76962.7
100.5		2.72261e+06	71955.4		1.50493e+06	77242
101		2.7176e+06	72234.7		1.51242e+06	77519.7
101.5		2.7126e+06	72513.1		1.5199e+06	77795.8
102		2.7076e+06	72790.9		1.52739e+06	78070.3
102.5		2.7026e+06	73067.8		1.53488e+06	78343.2
103		2.6976e+06	73343.9		1.54236e+06	78614.5
103.5		2.69259e+06	73619.3		1.54985e+06	78884.2
104		2.68759e+06	73893.9		1.55734e+06	79152.2
104.5		2.68259e+06	74167.7		1.56482e+06	79418.5
105		2.67759e+06	74440.8		1.57231e+06	79683.3
105.5		2.67258e+06	74713		1.5798e+06	79946.3
106		2.66758e+06	74984.5		1.58729e+06	80207.7
106.5		2.66258e+06	75255.2		1.59477e+06	80467.4
107		2.65757e+06	75525.1		1.60226e+06	80725.4
107.5		2.65257e+06	75794.2		1.60975e+06	80981.8
108		2.64757e+06	76062.6		1.61723e+06	81236.4
108.5		2.64257e+06	76330.1		1.62472e+06	81489.3
109		2.63756e+06	76596.9		1.63221e+06	81740.5
109.5		2.63256e+06	76862.9		1.63969e+06	81990
110		2.62756e+06	77128.2		1.64718e+06	82237.7
110.5		2.62255e+06	77392.6		1.65467e+06	82483.7
111		2.61755e+06	77656.3		1.66215e+06	82727.9
111.5		2.61255e+06	77919.2		1.66964e+06	82970.4
112		2.60755e+06	78181.3		1.67713e+06	83211.1
112.5		2.60254e+06	78442.6		1.68461e+06	83450
113		2.59754e+06	78703.2		1.6921e+06	83687.2
113.5		2.59254e+06	78963		1.69959e+06	83922.5
114		2.58753e+06	79222		1.70707e+06	84156.1
114.5		2.58253e+06	79480.2		1.71456e+06	84387.8
115		2.57753e+06	79737.6		1.72205e+06	84617.7
115.5		2.57252e+06	79994.3		1.72953e+06	84845.8
116		2.56752e+06	80250.1		1.73702e+06	85072.1
116.5		2.56252e+06	80505.2		1.74451e+06	85296.5
117		2.55751e+06	80759.5		1.75199e+06	85519
117.5		2.55251e+06	81013.1		1.75948e+06	85739.7
118		2.5475e+06	81265.8		1.76697e+06	85958.6
118.5		2.5425e+06	81517.8		1.77445e+06	86175.5
119		2.5375e+06	81769		1.78194e+06	86390.6
119.5		2.53249e+06	82019.4		1.78943e+06	86603.8
120		2.52749e+06	82269		1.79691e+06	86815
120.5		2.52249e+06	82517.9		1.8044e+06	87024.4
121		2.51748e+06	82765.9		1.81189e+06	87231.8
121.5		2.51248e+06	83013.2		1.81937e+06	87437.3
122		2.50747e+06	83259.7		1.82686e+06	87640.9
122.5		2.50247e+06	83505.5		1.83435e+06	87842.5
123		2.49747e+06	83750.4		1.84183e+06	88042.2
123.5		2.49246e+06	83994.6		1.84932e+06	88239.9
124		2.48746e+06	84238		1.85681e+06	88435.6
124.5		2.48245e+06	84480.6		1.86429e+06	88629.4
125		2.47745e+06	84722.4		1.87178e+06	88821.1
125.5		2.47245e+06	84963.5		1.87927e+06	89010.9
126		2.46744e+06	85203.7		1.88675e+06	89198.6
126.5		2.46244e+06	85443.2		1.89424e+06	89384.4
127		2.45743e+06	85681.9		1.90172e+06	89568.1
127.5		2.45243e+06	85919.8		1.90921e+06	89749.8
128		2.44742e+06	86157		1.9167e+06	89929.4
128.5		2.44242e+06	86393.4		1.92418e+06	90107
129		2.43742e+06	86628.9		1.93167e+06	90282.5
129.5		2.43241e+06	86863.8		1.93916e+06	90455.9
130		2.42741e+06	87097.8		1.94664e+06	90627.3
130.5		2.4224e+06	87331		1.95413e+06	90796.6
131		2.4174e+06	87563.5		1.96162e+06	90963.7
131.5		2.41239e+06	87795.2		1.9691e+06	91128.8
132		2.40739e+06	88026.1		1.97659e+06	91291.7
132.5		2.40238e+06	88256.2		1.98407e+06	91452.6
133		2.39738e+06	88485.6		1.99156e+06	91611.2
133.5		2.39237e+06	88714.1		1.99905e+06	91767.8
134		2.38737e+06	88941.9		2.00653e+06	91922.1
134.5		2.38236e+06	89168.9		2.01402e+06	92074.3
135		2.37736e+06	89395.1		2.02151e+06	92224.3
135.5		2.37235e+06	89620.6		2.02899e+06	92372.2
136		2.36735e+06	89845.2		2.03648e+06	92517.8
136.5		2.36234e+06	90069.1		2.04396e+06	92661.2
137		2.35734e+06	90292.2		2.05145e+06	92802.4
137.5		2.35233e+06	90514.5		2.05894e+06	92941.3
138		2.34733e+06	90736.1		2.06642e+06	93078
138.5		2.34232e+06	90956.8		2.07391e+06	93212.5
139		2.33732e+06	91176.8		2.08139e+06	93344.7
139.5		2.33231e+06	91396		2.08888e+06	93474.5
140		2.32731e+06	91614.4		2.09637e+06	93602.1
140.5		2.3223e+06	91832.1		2.10385e+06	93727.4
141		2.3173e+06	92048.9		2.11134e+06	93850.3
141.5		2.31229e+06	92265		2.11882e+06	93970.9
142		2.30729e+06	92480.3		2.12631e+06	94089.2
142.5		2.30228e+06	92694.8		2.1338e+06	94205
143		2.29728e+06	92908.6		2.14128e+06	94318.5
143.5		2.29227e+06	93121.5		2.14877e+06	94429.5
144		2.28727e+06	93333.7		2.15625e+06	94538.1
144.5		2.28226e+06	93545.1		2.16374e+06	94644.2
145		2.27725e+06	93755.7		2.17122e+06	94747.8
145.5		2.27225e+06	93965.5		2.17871e+06	94848.8
145.6		2.27125e+06	94007.5		2.18021e+06	94868.5
145.7		2.27025e+06	94049.4		2.1817e+06	94888.1
145.8		2.26925e+06	94091.3		2.1832e+06	94907.6
145.9		2.26824e+06	94133.1		2.1847e+06	94927
146		2.26724e+06	94174.9		2.1862e+06	94946.3
146.1		2.26624e+06	94216.7		2.18769e+06	94965.4
146.2		2.26524e+06	94258.4		2.18919e+06	94984.5
