0		80000	0		0	0
1		72952.3	2565.15		9665.4	2565.15
1.1		72247.5	2821.67		10631.9	2821.67
1.2		71542.8	3078.18		11598.5	3078.18
1.3		70838	3334.7		12565	3334.7
1.4		70133.2	3591.21		13531.6	3591.21
1.5		69428.5	3847.73		14498.1	3847.73
1.6		68723.7	4104.24		15464.6	4104.24
1.7		68018.9	4360.76		16431.2	4360.76
1.8		67314.1	4617.27		17397.7	4617.27
1.9		66609.4	4873.79		18364.3	4873.79
2		65904.6	5130.3		19330.8	5130.3
2.1		65199.8	5386.82		20297.3	5386.82
2.2		64495.1	5643.33		21263.9	5643.33
2.3		63790.3	5899.85		22230.4	5899.85
2.4		63085.5	6156.36		23197	6156.36
2.5		62380.8	6412.88		24163.5	6412.88
2.6		61676	6669.39		25130	6669.39
2.7		60971.2	6925.91		26096.6	6925.91
2.8		60266.5	7182.42		27063.1	7182.42
2.9		59561.7	7438.94		28029.7	7438.94
3		58856.9	7695.45		28996.2	7695.45
3.1		58152.1	7951.97		29962.7	7951.97
3.2		57447.4	8208.48		30929.3	8208.48
3.3		56742.6	8465		31895.8	8465
3.4		56037.8	8721.51		32862.4	8721.51
3.5		55333.1	8978.03		33828.9	8978.03
3.6		54628.3	9234.54		34795.4	9234.54
3.7		53923.5	9491.06		35762	9491.06
3.8		53218.8	9747.57		36728.5	9747.57
3.9		52514	10004.1		37695.1	10004.1
4		51809.2	10260.6		38661.6	10260.6
4.1		51104.5	10517.1		39628.1	10517.1
4.2		50399.7	10773.6		40594.7	10773.6
4.201		50392.6	10776.2		40604.4	10776.2
4.202		50385.6	10778.8		40614	10778.8
4.203		50378.5	10781.3		40623.7	10781.3
4.204		50371.5	10783.9		40633.4	10783.9
4.205		50364.4	10786.5		40643	10786.5
4.206		50357.4	10789		40652.7	10789
4.207		50350.3	10791.6		40662.3	10791.6
4.208		50343.3	10794.2		40672	10794.2
4.209		50336.3	10796.7		40681.7	10796.7
4.21		50329.2	10799.3		40691.3	10799.3
4.211		50322.2	10801.9		40701	10801.9
4.212		50315.1	10804.4		40710.7	10804.4
4.213		50308.1	10807		40720.3	10807
4.214		50301	10809.5		40730	10809.5
4.215		50294	10812.1		40739.7	10812.1
4.216		50286.9	10814.7		40749.3	10814.7
4.217		50279.9	10817.2		40759	10817.2
4.218		50272.8	10819.8		40768.7	10819.8
4.219		50265.8	10822.4		40778.3	10822.4
4.22		50258.7	10824.9		40788	10824.9
4.221		50251.7	10827.5		40797.7	10827.5
4.222		50244.6	10830.1		40807.3	10830.1
4.223		50237.6	10832.6		40817	10832.6
4.224		50230.5	10835.2		40826.7	10835.2
4.225		50223.5	10837.8		40836.3	10837.8
4.226		50216.4	10840.3		40846	10840.3
4.227		50209.4	10842.9		40855.7	10842.9
4.228		50202.3	10845.5		40865.3	10845.5
4.229		50195.3	10848		40875	10848
4.23		50188.3	10850.6		40884.7	10850.6
4.231		50181.2	10853.2		40894.3	10853.2
4.232		50174.2	10855.7		40904	10855.7
4.233		50167.1	10858.3		40913.6	10858.3
4.234		50160.1	10860.8		40923.3	10860.8
4.235		50153	10863.4		40933	10863.4
4.236		50146	10866		40942.6	10866
4.237		50138.9	10868.5		40952.3	10868.5
4.238		50131.9	10871.1		40962	10871.1
4.239		50124.8	10873.7		40971.6	10873.7
4.24		50117.8	10876.2		40981.3	10876.2
4.241		50110.7	10878.8		40991	10878.8
4.242		50103.7	10881.4		41000.6	10881.4
4.243		50096.6	10883.9		41010.3	10883.9
4.244		50089.6	10886.5		41020	10886.5
4.245		50082.5	10889.1		41029.6	10889.1
4.246		50075.5	10891.6		41039.3	10891.6
4.247		50068.4	10894.2		41049	10894.2
4.248		50061.4	10896.8		41058.6	10896.8
4.249		50054.3	10899.3		41068.3	10899.3
4.25		50047.3	10901.9		41078	10901.9
4.251		50040.3	10904.5		41087.6	10904.5
4.252		50033.2	10907		41097.3	10907
4.253		50026.2	10909.6		41107	10909.6
4.254		50019.1	10912.2		41116.6	10912.2
4.255		50012.1	10914.7		41126.3	10914.7
4.256		50005	10917.3		41136	10917.3
4.257		49998	10919.8		41145.6	10919.8
4.258		49990.9	10922.4		41155.3	10922.4
4.259		49983.9	10925		41164.9	10925
4.26		49976.8	10927.5		41174.6	10927.5
4.261		49969.8	10930.1		41184.3	10930.1
4.262		49962.7	10932.7		41193.9	10932.7
4.263		49955.7	10935.2		41203.6	10935.2
4.264		49948.6	10937.8		41213.3	10937.8
4.265		49941.6	10940.4		41222.9	10940.4
4.266		49934.5	10942.9		41232.6	10942.9
4.267		49927.5	10945.5		41242.3	10945.5
4.268		49920.4	10948.1		41251.9	10948.1
4.269		49913.4	10950.6		41261.6	10950.6
4.27		49906.3	10953.2		41271.3	10953.2
4.271		49899.3	10955.8		41280.9	10955.8
4.272		49892.2	10958.3		41290.6	10958.3
4.273		49885.2	10960.9		41300.3	10960.9
4.274		49878.2	10963.5		41309.9	10963.5
4.275		49871.1	10966		41319.6	10966
4.276		49864.1	10968.6		41329.3	10968.6
4.277		49857	10971.2		41338.9	10971.2
4.278		49850	10973.7		41348.6	10973.7
4.279		49842.9	10976.3		41358.3	10976.3
4.28		49835.9	10978.8		41367.9	10978.8
4.281		49828.8	10981.4		41377.6	10981.4
4.282		49821.8	10984		41387.3	10984
4.283		49814.7	10986.5		41396.9	10986.5
4.284		49807.7	10989.1		41406.6	10989.1
4.285		49800.6	10991.7		41416.2	10991.7
4.286		49793.6	10994.2		41425.9	10994.2
4.287		49786.5	10996.8		41435.6	10996.8
4.288		49779.5	10999.4		41445.2	10999.4
4.289		49772.4	11001.9		41454.9	11001.9
4.29		49765.4	11004.5		41464.6	11004.5
4.291		49758.3	11007.1		41474.2	11007.1
4.292		49751.3	11009.6		41483.9	11009.6
4.293		49744.2	11012.2		41493.6	11012.2
4.294		49737.2	11014.8		41503.2	11014.8
4.295		49730.2	11017.3		41512.9	11017.3
4.296		49723.1	11019.9		41522.6	11019.9
4.297		49716.1	11022.5		41532.2	11022.5
4.298		49709	11025		41541.9	11025
4.299		49702	11027.6		41551.6	11027.6
4.3		49694.9	11030.1		41561.2	11030.1
4.301		49687.9	11032.7		41570.9	11032.7
4.302		49680.8	11035.3		41580.6	11035.3
4.303		49673.8	11037.8		41590.2	11037.8
4.304		49666.7	11040.4		41599.9	11040.4
4.305		49659.7	11043		41609.6	11043
4.306		49652.6	11045.5		41619.2	11045.5
4.307		49645.6	11048.1		41628.9	11048.1
4.308		49638.5	11050.7		41638.6	11050.7
4.309		49631.5	11053.2		41648.2	11053.2
4.31		49624.4	11055.8		41657.9	11055.8
4.311		49617.4	11058.4		41667.5	11058.4
4.312		49610.3	11060.9		41677.2	11060.9
4.313		49603.3	11063.5		41686.9	11063.5
4.314		49596.2	11066.1		41696.5	11066.1
4.315		49589.2	11068.6		41706.2	11068.6
4.316		49582.1	11071.2		41715.9	11071.2
4.317		49575.1	11073.8		41725.5	11073.8
4.318		49568.1	11076.3		41735.2	11076.3
4.319		49561	11078.9		41744.9	11078.9
4.32		49554	11081.5		41754.5	11081.5
4.321		49546.9	11084		41764.2	11084
4.322		49539.9	11086.6		41773.9	11086.6
4.323		49532.8	11089.1		41783.5	11089.1
4.324		49525.8	11091.7		41793.2	11091.7
4.325		49518.7	11094.3		41802.9	11094.3
4.326		49511.7	11096.8		41812.5	11096.8
4.327		49504.6	11099.4		41822.2	11099.4
4.328		49497.6	11102		41831.9	11102
4.329		49490.5	11104.5		41841.5	11104.5
4.33		49483.5	11107.1		41851.2	11107.1
4.331		49476.4	11109.7		41860.9	11109.7
4.332		49469.4	11112.2		41870.5	11112.2
4.333		49462.3	11114.8		41880.2	11114.8
4.334		49455.3	11117.4		41889.9	11117.4
4.335		49448.2	11119.9		41899.5	11119.9
4.336		49441.2	11122.5		41909.2	11122.5
4.337		49434.1	11125.1		41918.8	11125.1
4.338		49427.1	11127.6		41928.5	11127.6
4.339		49420.1	11130.2		41938.2	11130.2
4.34		49413	11132.8		41947.8	11132.8
4.341		49406	11135.3		41957.5	11135.3
4.342		49398.9	11137.9		41967.2	11137.9
4.343		49391.9	11140.5		41976.8	11140.5
4.344		49384.8	11143		41986.5	11143
4.345		49377.8	11145.6		41996.2	11145.6
4.346		49370.7	11148.1		42005.8	11148.1
4.347		49363.7	11150.7		42015.5	11150.7
4.348		49356.6	11153.3		42025.2	11153.3
4.349		49349.6	11155.8		42034.8	11155.8
4.35		49342.5	11158.4		42044.5	11158.4
4.351		49335.5	11161		42054.2	11161
4.352		49328.4	11163.5		42063.8	11163.5
4.353		49321.4	11166.1		42073.5	11166.1
4.354		49314.3	11168.7		42083.2	11168.7
4.355		49307.3	11171.2		42092.8	11171.2
4.356		49300.2	11173.8		42102.5	11173.8
4.357		49293.2	11176.4		42112.2	11176.4
4.358		49286.1	11178.9		42121.8	11178.9
4.359		49279.1	11181.5		42131.5	11181.5
4.36		49272.1	11184.1		42141.2	11184.1
4.361		49265	11186.6		42150.8	11186.6
4.362		49258	11189.2		42160.5	11189.2
4.363		49250.9	11191.8		42170.1	11191.8
4.364		49243.9	11194.3		42179.8	11194.3
4.365		49236.8	11196.9		42189.5	11196.9
4.366		49229.8	11199.4		42199.1	11199.4
4.367		49222.7	11202		42208.8	11202
4.368		49215.7	11204.6		42218.5	11204.6
4.369		49208.6	11207.1		42228.1	11207.1
4.37		49201.6	11209.7		42237.8	11209.7
4.371		49194.5	11212.3		42247.5	11212.3
4.372		49187.5	11214.8		42257.1	11214.8
4.373		49180.4	11217.4		42266.8	11217.4
4.374		49173.4	11220		42276.5	11220
4.375		49166.3	11222.5		42286.1	11222.5
4.376		49159.3	11225.1		42295.8	11225.1
4.377		49152.2	11227.7		42305.5	11227.7
4.378		49145.2	11230.2		42315.1	11230.2
4.379		49138.1	11232.8		42324.8	11232.8
4.38		49131.1	11235.4		42334.5	11235.4
4.381		49124	11237.9		42344.1	11237.9
4.382		49117	11240.5		42353.8	11240.5
4.383		49110	11243.1		42363.5	11243.1
4.384		49102.9	11245.6		42373.1	11245.6
4.385		49095.9	11248.2		42382.8	11248.2
4.386		49088.8	11250.8		42392.5	11250.8
4.387		49081.8	11253.3		42402.1	11253.3
4.388		49074.7	11255.9		42411.8	11255.9
4.389		49067.7	11258.4		42421.5	11258.4
4.39		49060.6	11261		42431.1	11261
4.391		49053.6	11263.6		42440.8	11263.6
4.392		49046.5	11266.1		42450.4	11266.1
4.393		49039.5	11268.7		42460.1	11268.7
4.394		49032.4	11271.3		42469.8	11271.3
4.395		49025.4	11273.8		42479.4	11273.8
4.396		49018.3	11276.4		42489.1	11276.4
4.397		49011.3	11279		42498.8	11279
4.398		49004.2	11281.5		42508.4	11281.5
4.399		48997.2	11284.1		42518.1	11284.1
4.4		48990.1	11286.7		42527.8	11286.7
4.401		48983.1	11289.2		42537.4	11289.2
4.402		48976	11291.8		42547.1	11291.8
4.403		48969	11294.4		42556.8	11294.4
4.404		48962	11296.9		42566.4	11296.9
4.405		48954.9	11299.5		42576.1	11299.5
4.406		48947.9	11302.1		42585.8	11302.1
4.407		48940.8	11304.6		42595.4	11304.6
4.408		48933.8	11307.2		42605.1	11307.2
4.409		48926.7	11309.8		42614.8	11309.8
4.41		48919.7	11312.3		42624.4	11312.3
4.411		48912.6	11314.9		42634.1	11314.9
4.412		48905.6	11317.4		42643.8	11317.4
4.413		48898.5	11320		42653.4	11320
4.414		48891.5	11322.6		42663.1	11322.6
4.415		48884.4	11325.1		42672.8	11325.1
