0		80000	50000		0	0
1		72500	50000		5674.51	8234.07
1.1		71750	50000		6241.96	9057.48
1.2		71000	50000		6809.41	9880.88
1.3		70250	50000		7376.87	10704.3
1.4		69500	50000		7944.32	11527.7
1.5		68750	50000		8511.77	12351.1
1.6		68000	50000		9079.22	13174.5
1.7		67250	50000		9646.67	13997.9
1.8		66500	50000		10214.1	14821.3
1.9		65750	50000		10781.6	15644.7
2		65000	50000		11349	16468.1
2.1		64250	50000		11916.5	17291.5
2.2		63500	50000		12483.9	18115
2.3		62750	50000		13051.4	18938.4
2.4		62000	50000		13618.8	19761.8
2.5		61250	50000		14186.3	20585.2
2.6		60500	50000		14753.7	21408.6
2.7		59750	50000		15321.2	22232
2.8		59000	50000		15888.6	23055.4
2.9		58250	50000		16456.1	23878.8
3		57500	50000		17023.5	24702.2
3.1		56750	50000		17591	25525.6
3.2		56000	50000		18158.4	26349
3.3		55250	50000		18725.9	27172.4
3.4		54500	50000		19293.3	27995.8
3.5		53750	50000		19860.8	28819.2
3.6		53000	50000		20428.2	29642.7
3.7		52250	50000		20995.7	30466.1
3.8		51500	50000		21563.1	31289.5
3.9		50750	50000		22130.6	32112.9
4		50000	50000		22698	32936.3
4.1		49250	50000		23265.5	33759.7
4.2		48500	50000		23833	34583.1
4.3		47750	50000		24400.4	35406.5
4.4		47000	50000		24967.9	36229.9
4.5		46250	50000		25535.3	37053.3
4.6		45500	50000		26102.8	37876.7
4.7		44750	50000		26670.2	38700.1
4.8		44000	50000		27237.7	39523.5
4.9		43250	50000		27805.1	40346.9
5		42500	50000		28372.6	41170.4
5.1		41750	50000		28940	41993.8
5.2		41000	50000		29507.5	42817.2
5.3		40250	50000		30074.9	43640.6
5.4		39500	50000		30642.4	44464
5.5		38750	50000		31209.8	45287.4
5.501		38742.5	50000		31215.5	45295.6
5.502		38735	50000		31221.2	45303.9
5.503		38727.5	50000		31226.8	45312.1
5.504		38720	50000		31232.5	45320.3
5.505		38712.5	50000		31238.2	45328.6
5.506		38705	50000		31243.9	45336.8
5.507		38697.5	50000		31249.5	45345
5.508		38690	50000		31255.2	45353.3
5.509		38682.5	50000		31260.9	45361.5
5.51		38675	50000		31266.6	45369.7
5.511		38667.5	50000		31272.2	45378
5.512		38660	50000		31277.9	45386.2
5.513		38652.5	50000		31283.6	45394.4
5.514		38645	50000		31289.3	45402.7
5.515		38637.5	50000		31294.9	45410.9
5.516		38630	50000		31300.6	45419.1
5.517		38622.5	50000		31306.3	45427.4
5.518		38615	50000		31312	45435.6
5.519		38607.5	50000		31317.6	45443.8
5.52		38600	50000		31323.3	45452.1
5.521		38592.5	50000		31329	45460.3
5.522		38585	50000		31334.7	45468.5
5.523		38577.5	50000		31340.3	45476.8
5.524		38570	50000		31346	45485
5.525		38562.5	50000		31351.7	45493.2
5.526		38555	50000		31357.4	45501.5
5.527		38547.5	50000		31363	45509.7
5.528		38540	50000		31368.7	45517.9
5.529		38532.5	50000		31374.4	45526.2
5.53		38525	50000		31380.1	45534.4
5.531		38517.5	50000		31385.7	45542.6
5.532		38510	50000		31391.4	45550.9
5.533		38502.5	50000		31397.1	45559.1
5.534		38495	50000		31402.8	45567.3
5.535		38487.5	50000		31408.4	45575.6
5.536		38480	50000		31414.1	45583.8
5.537		38472.5	50000		31419.8	45592
5.538		38465	50000		31425.4	45600.3
5.539		38457.5	50000		31431.1	45608.5
5.54		38450	50000		31436.8	45616.7
5.541		38442.5	50000		31442.5	45625
5.542		38435	50000		31448.1	45633.2
5.543		38427.5	50000		31453.8	45641.5
5.544		38420	50000		31459.5	45649.7
5.545		38412.5	50000		31465.2	45657.9
5.546		38405	50000		31470.8	45666.2
5.547		38397.5	50000		31476.5	45674.4
5.548		38390	50000		31482.2	45682.6
5.549		38382.5	50000		31487.9	45690.9
5.55		38375	50000		31493.5	45699.1
5.551		38367.5	50000		31499.2	45707.3
5.552		38360	50000		31504.9	45715.6
5.553		38352.5	50000		31510.6	45723.8
5.554		38345	50000		31516.2	45732
5.555		38337.5	50000		31521.9	45740.3
5.556		38330	50000		31527.6	45748.5
5.557		38322.5	50000		31533.3	45756.7
5.558		38315	50000		31538.9	45765
5.559		38307.5	50000		31544.6	45773.2
5.56		38300	50000		31550.3	45781.4
5.561		38292.5	50000		31556	45789.7
5.562		38285	50000		31561.6	45797.9
5.563		38277.5	50000		31567.3	45806.1
5.564		38270	50000		31573	45814.4
5.565		38262.5	50000		31578.7	45822.6
5.566		38255	50000		31584.3	45830.8
5.567		38247.5	50000		31590	45839.1
5.568		38240	50000		31595.7	45847.3
5.569		38232.5	50000		31601.4	45855.5
5.57		38225	50000		31607	45863.8
5.571		38217.5	50000		31612.7	45872
5.572		38210	50000		31618.4	45880.2
5.573		38202.5	50000		31624.1	45888.5
5.574		38195	50000		31629.7	45896.7
5.575		38187.5	50000		31635.4	45904.9
5.576		38180	50000		31641.1	45913.2
5.577		38172.5	50000		31646.8	45921.4
5.578		38165	50000		31652.4	45929.6
5.579		38157.5	50000		31658.1	45937.9
5.58		38150	50000		31663.8	45946.1
5.581		38142.5	50000		31669.5	45954.3
5.582		38135	50000		31675.1	45962.6
5.583		38127.5	50000		31680.8	45970.8
5.584		38120	50000		31686.5	45979
5.585		38112.5	50000		31692.2	45987.3
5.586		38105	50000		31697.8	45995.5
5.587		38097.5	50000		31703.5	46003.7
5.588		38090	50000		31709.2	46012
5.589		38082.5	50000		31714.8	46020.2
5.59		38075	50000		31720.5	46028.5
5.591		38067.5	50000		31726.2	46036.7
5.592		38060	50000		31731.9	46044.9
5.593		38052.5	50000		31737.5	46053.2
5.594		38045	50000		31743.2	46061.4
5.595		38037.5	50000		31748.9	46069.6
5.596		38030	50000		31754.6	46077.9
5.597		38022.5	50000		31760.2	46086.1
5.598		38015	50000		31765.9	46094.3
5.599		38007.5	50000		31771.6	46102.6
5.6		38000	50000		31777.3	46110.8
5.601		37992.5	50000		31782.9	46119
5.602		37985	50000		31788.6	46127.3
5.603		37977.5	50000		31794.3	46135.5
